DATE,TAVG,NAME
200501,28.3,barcelos
200502,27.5,barcelos
200503,27.5,barcelos
200504,27.4,barcelos
200505,27.8,barcelos
200506,27.5,barcelos
200507,27.2,barcelos
200508,28,barcelos
200509,27.9,barcelos
200510,28.1,barcelos
200511,27.9,barcelos
200512,27.4,barcelos
200601,27.1,barcelos
200602,27.5,barcelos
200603,27.8,barcelos
200604,27.6,barcelos
200605,26.7,barcelos
200606,27.2,barcelos
200607,26.8,barcelos
200608,27.7,barcelos
200609,28,barcelos
200610,28.6,barcelos
200611,27.8,barcelos
200612,28.3,barcelos
200701,28.5,barcelos
200702,29.8,barcelos
200703,27.6,barcelos
200704,27.4,barcelos
200705,27.2,barcelos
200706,27.2,barcelos
200707,27.4,barcelos
200708,27.3,barcelos
200709,27.4,barcelos
200710,27.7,barcelos
200711,28.2,barcelos
200712,27,barcelos
200801,28,barcelos
200802,27.4,barcelos
200803,27.7,barcelos
200804,28.1,barcelos
200805,26.4,barcelos
200806,26.9,barcelos
200807,27.2,barcelos
200808,28.1,barcelos
200809,28.2,barcelos
200810,27.9,barcelos
200811,27.8,barcelos
200812,27.3,barcelos
200901,27.1,barcelos
200902,27.6,barcelos
200903,26.6,barcelos
200904,27.1,barcelos
200905,26.9,barcelos
200906,NA,barcelos
200907,27,barcelos
200908,27.7,barcelos
200909,28.8,barcelos
200910,28.3,barcelos
200911,28.6,barcelos
200912,28.5,barcelos
201001,28.9,barcelos
201002,28.4,barcelos
201003,28.9,barcelos
201004,27.6,barcelos
201005,27.8,barcelos
201006,28.1,barcelos
201007,27.3,barcelos
201008,27.9,barcelos
201009,28.6,barcelos
201010,28.8,barcelos
201011,28.3,barcelos
201012,28.1,barcelos
201101,27.9,barcelos
201102,27.3,barcelos
201103,27.2,barcelos
201104,27.2,barcelos
201105,27.2,barcelos
201106,27.6,barcelos
201107,27.6,barcelos
201108,28,barcelos
201109,28.2,barcelos
201110,28.1,barcelos
201111,28.1,barcelos
201112,28.5,barcelos
201201,27.5,barcelos
201202,26.7,barcelos
201203,27.5,barcelos
201204,25.7,barcelos
201205,26,barcelos
201206,26.3,barcelos
201207,26,barcelos
201208,26.6,barcelos
201209,26.5,barcelos
201210,27.2,barcelos
201211,27.6,barcelos
201212,26.7,barcelos
201301,27.8,barcelos
201302,26,barcelos
201303,26.9,barcelos
201304,27.2,barcelos
201305,26.4,barcelos
201306,26.5,barcelos
201307,25.5,barcelos
201308,26,barcelos
201309,26.9,barcelos
201310,27.4,barcelos
201311,26.6,barcelos
201312,27.9,barcelos
201401,26.9,barcelos
201402,26.4,barcelos
201403,26.3,barcelos
201404,26.6,barcelos
201405,26.6,barcelos
201406,26.6,barcelos
201407,26.3,barcelos
201408,26.4,barcelos
201409,28,barcelos
201410,26.5,barcelos
201411,27.1,barcelos
201412,27.8,barcelos
201501,26.2,barcelos
201502,28,barcelos
201503,26.6,barcelos
201504,26.5,barcelos
201505,26.2,barcelos
201506,26.6,barcelos
201507,NA,barcelos
201508,NA,barcelos
201509,28.5,barcelos
201510,27.9,barcelos
201511,28,barcelos
201512,27.9,barcelos
201601,28.2,barcelos
201602,28.2,barcelos
201603,27.3,barcelos
201604,27.4,barcelos
201605,27.5,barcelos
201606,27.3,barcelos
201607,27.5,barcelos
201608,27.6,barcelos
201609,27.6,barcelos
201610,26,barcelos
201611,27.8,barcelos
201612,NA,barcelos
